"creationDate","criticName","criticPageUrl","reviewState","isFresh","isRotten","isRtUrl","isTopCritic","publicationUrl","publicationName","reviewUrl","quote","reviewId","scoreSentiment","originalScore","movieId"
"2018-06-11","Josh Spiegel","/critics/josh-spiegel","fresh",True,False,False,False,"/critics/source/1996","Slashfilm","http://www.slashfilm.com/incredibles-2-review/","While Incredibles 2 doesn't reach the same heights as the 2004 original, it's more intelligent than other recent sequels.",2483776,"POSITIVE","8/10","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Darren Franich","/critics/darren-franich","fresh",True,False,False,True,"/critics/source/150","Entertainment Weekly","http://ew.com/movies/2018/06/11/incredibles-2-review/","Don't let the dazzle fool you. Bird's made the weirdest Pixar movie ever, revolutionary and retro, an anti-authoritarian ode to good parenting.",2483777,"POSITIVE","B+","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","David Ehrlich","/critics/david-ehrlich","fresh",True,False,False,True,"/critics/source/226","indieWire","http://www.indiewire.com/2018/06/incredibles-2-review-brad-bird-pixar-1201973376/","Of course, Incredibles 2, for all of its domesticity, is never dull.",2483778,"POSITIVE","B+","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Todd McCarthy","/critics/todd-mccarthy","fresh",True,False,False,True,"/critics/source/213","Hollywood Reporter","https://www.hollywoodreporter.com/review/incredibles-2-review-1118342","Incredibles 2 certainly proves worth the wait, even if it hits the target but not the bull's eye in quite the way the first one did.",2483779,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Germain Lussier","/critics/germain-lussier","fresh",True,False,False,False,"/critics/source/2195","io9.com","https://io9.gizmodo.com/incredibles-2-is-a-super-sequel-that-was-absolutely-wor-1826677835","It's not just a great superhero movie, it's a great sequel, and a great Pixar movie too. Incredibles 2 is an absolute delight that was worth the long wait.",2483780,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Mike Ryan","/critics/mike-ryan1","fresh",True,False,False,False,"/critics/source/2639","Uproxx","https://uproxx.com/movies/incredibles-2-review/","It feels like a direct extension of the first film. It feels like a movie that could have easily come out in 2006 as opposed to now, which is what makes Incredibles 2 so fun.",2483781,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Matt Goldberg","/critics/matt-goldberg","fresh",True,False,False,False,"/critics/source/1982","Collider","http://collider.com/incredibles-2-review/","Incredibles 2 remains fresh and fun, but also distinct from its predecessor.",2483782,"POSITIVE","B+","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Owen Gleiberman","/critics/owen-gleiberman","rotten",False,True,False,True,"/critics/source/466","Variety","https://variety.com/2018/film/reviews/incredibles-2-review-holly-hunter-1202837069/","What was organic, and even obsessive, in the first outing comes off as pat and elaborate formula here.",2483783,"NEGATIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Bilge Ebiri","/critics/bilge-ebiri","fresh",True,False,False,True,"/critics/source/472","Village Voice","https://www.villagevoice.com/2018/06/11/incredibles-2-blinks-in-the-face-of-its-greatest-challenge/","While Incredibles 2 rarely treads new stylistic or thematic ground, what it lacks in cohesion or originality it makes up for with a remorseless willingness to entertain.",2483784,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Scott Mendelson","/critics/scott-mendelson","fresh",True,False,False,False,"/critics/source/2233","Forbes","https://www.forbes.com/sites/scottmendelson/2018/06/11/incredibles-2-review-disney-pixar-brad-bird-dark-knight-sequel-superhero/#7f92ee05463e","It is a funny, thoughtful, and thrilling adventure that artistically justifies itself without invalidating what came before.",2483785,"POSITIVE","9/10","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Robert Abele","/critics/robert-abele","fresh",True,False,False,True,"/critics/source/2205","TheWrap","https://www.thewrap.com/incredibles-2-film-review-holly-hunter-brad-bird-pixar/","A similarly rousing and savvy adventure that energetically serves up more of what we love and yet wisely, wittily, reverses the first film's accommodating traditionalism to make for an even richer, funnier portrait of its tight and in-tights family.",2483786,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Mara Reinstein","/critics/mara-reinstein","fresh",True,False,False,True,"/critics/source/2128","Us Weekly","https://www.usmagazine.com/entertainment/news/the-incredibles-2-review-enjoy-a-smart-satisfying-and-super-adventure/","Their adventures are timeless. And this one is worth the incredibly long wait.",2483787,"POSITIVE","3/4","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Matt Singer","/critics/matt-singer","fresh",True,False,False,True,"/critics/source/2449","ScreenCrush","http://screencrush.com/incredibles-2-review/","Incredibles 2 is kind of like Jack-Jack; relatively small, extremely smart, bursting with potential, and capable of mutating into a new form in a matter of seconds.",2483788,"POSITIVE","7/10","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Lindsey Bahr","/critics/lindsey-bahr","fresh",True,False,False,True,"/critics/source/531","Associated Press","","It's still fun to watch smart storytellers like [Brad] Bird working within the system and using his platform to self-evaluate or comment on what's going on, even if the conclusion is a little flimsy.",2483791,"POSITIVE","3/4","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Brian Truitt","/critics/brian-truitt","fresh",True,False,False,True,"/critics/source/464","USA Today","https://www.usatoday.com/story/life/movies/2018/06/11/review-fun-incredibles-2-falls-short-masterful-pixar-original/688545002/","The animation is stellar and detailed in excellent action sequences, Michael Giacchino's score swings harder than ever, and the first film's family-friendly warmth is just as appealing now as it was then.",2483792,"POSITIVE","3/4","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Sam Adams","/critics/sam-adams","fresh",True,False,False,True,"/critics/source/419","Slate","https://slate.com/culture/2018/06/incredibles-2-reviewed.html","Incredibles 2 is a movie that lavishes attention on the details but loses sight of the whole, where you can't see the forest for the meticulously rendered trees.",2483793,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Meg Downey","/critics/meg-downey","fresh",True,False,False,False,"/critics/source/1741","CBR","https://www.cbr.com/incredibles-2-movie-review-2018/","Incredibles 2 is much more self aware, and artfully dodges a lot of the tired tropes associated with husband-wife role-swaps.",2483795,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Kenneth Turan","/critics/kenneth-turan","fresh",True,False,False,True,"/critics/source/268","Los Angeles Times","http://www.latimes.com/entertainment/movies/la-et-mn-incredibles-2-review-20180611-story.html","Though it would be unrealistic to expect ""Incredibles 2"" to have quite the genre-busting surprise of the original, it is as good as it can be without that shock of the new - delivering comedy, adventure and all too human moments with a generous hand.",2483796,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Angie Han","/critics/angie-han","fresh",True,False,False,True,"/critics/source/2685","Mashable","https://mashable.com/2018/06/11/incredibles-2-movie-review/","It's like the best of the Avenger-on-Avenger bits from Captain America: Civil War or Avengers: Infinity War - only better, because it's easier to follow the the crisp, colorful action.",2483798,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","David Edelstein","/critics/david-edelstein","fresh",True,False,False,True,"/critics/source/334","New York Magazine/Vulture","http://www.vulture.com/2018/06/the-incredibles-2-review.html","Brad Bird's The Incredibles 2 is, much like its predecessor, delightful as an animated feature but really, really delightful as a superhero picture.",2483799,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Michael O'Sullivan","/critics/michael-osullivan","fresh",True,False,False,True,"/critics/source/474","Washington Post","https://www.washingtonpost.com/goingoutguide/movies/witty-and-visually-stunning-incredibles-2-is-totally-worth-the-long-wait/2018/06/11/2f541350-69e8-11e8-bea7-c8eb28bc52b1_story.html?noredirect=on&utm_term=.9622d3217847","Perhaps most intriguingly, Incredibles 2 is both pop-culture eye candy and a sly critique of it.",2483801,"POSITIVE","4/4","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","David Crow","/critics/david-crow","fresh",True,False,False,False,"/critics/source/2170","Den of Geek","http://www.denofgeek.com/us/movies/incredibles/274136/incredibles-2-review-pixar-finally-has-another-super-sequel","It's an easygoing and sometimes overly familiar slouch toward retro superheroics, yet unlike Pixar's last several bland sequels, and almost the entire whole of the superhero genre these days, Incredibles 2 has something to say.",2483802,"POSITIVE","4/5","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Tim Grierson","/critics/tim-grierson","fresh",True,False,False,True,"/critics/source/1069","Screen International","https://www.screendaily.com/reviews/incredibles-2-review/5129926.article","Amidst a Hollywood landscape cluttered with superhero movies, Incredibles 2's greatest power may be its ability to re-establish its own witty, whiz-bang niche.",2483803,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Brian Tallerico","/critics/brian-tallerico","fresh",True,False,False,True,"/critics/source/1708","RogerEbert.com","https://www.rogerebert.com/reviews/incredibles-2-2018","Pixar films are famously beautiful when it comes to character design and art direction, but Incredibles 2 is one of the most significant achievements in this regard.",2483804,"POSITIVE","3.5/4","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Mark Jackson","/critics/mark-jackson","fresh",True,False,False,False,"/critics/source/2771","Epoch Times","https://www.theepochtimes.com/movie-review-incredibles-2-super-successful-sequel_2555876.html","""Incredibles 2"" is not only one of Pixar's best movies ever, but also arguably one of the greatest superhero movies ever made.",2483806,"POSITIVE","4.5/5","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Michael Rougeau","/critics/michael-rougeau","fresh",True,False,False,False,"/critics/source/1121","GameSpot","https://www.gamespot.com/articles/incredibles-2-review-like-you-never-left/1100-6459601/","Incredibles 2 may pick the story and characters right up, but visually and aesthetically, it's by far superior to the original.",2483819,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Kristian Harloff","/critics/kristian-harloff","fresh",True,False,False,False,"/critics/source/2453","Schmoes Know","https://www.youtube.com/watch?v=BxCuKJL4lmg","I think this is a movie you rush out to see right away. I couldn't believe how much I liked it.",2483824,"POSITIVE","5/5","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Todd Gilchrist","/critics/todd-gilchrist","fresh",True,False,False,False,"/critics/source/1447","Moviefone","https://www.moviefone.com/2018/06/11/incredibles-2-movie-review/","A sequel that works much better when it's exploring the filmmaker's ideas dramatically than when it's serving as a soapbox for cranky opinions about technology, parenting, and gender roles.",2483827,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Kirsten Acuna","/critics/kirsten-acuna","fresh",True,False,False,False,"/critics/source/3214","Insider","https://www.thisisinsider.com/incredibles-2-review-is-it-good-2018-6","Young girls will be inspired by seeing so much focus on a female superhero with Mrs. Incredible in the spotlight.",2483828,"POSITIVE","B+","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Jon Negroni","/critics/jon-negroni","fresh",True,False,False,False,"/critics/source/2543","The Young Folks","https://www.theyoungfolks.com/review/121587/incredibles-2-movie-review-pixar-sequel/","Incredibles 2 is just as wonderful, gorgeous, and thrilling as the first, to the point where most super fans of the original likely won't care about these flaws.",2483834,"POSITIVE","8/10","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Clint Worthington","/critics/clint-worthington","fresh",True,False,False,False,"/critics/source/2610","Consequence","https://consequenceofsound.net/2018/06/film-review-incredibles-2/","It's as bright and visually inventive as its predecessor, and finds cheeky new outlets for Bird's unbridled cinematic sensibilities.",2483842,"POSITIVE","A-","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Michael Phillips","/critics/michael-phillips1","fresh",True,False,False,True,"/critics/source/68","Chicago Tribune","http://www.chicagotribune.com/entertainment/movies/sc-mov-incredibles-2-rev-0611-story.html","In a narrative about how to handle your work/life balance to the benefit of both spouses as well as the betterment of your children, ""Incredibles 2"" seems content to punch the clock and do its job reasonably well.",2483848,"POSITIVE","2.5/4","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Bill Goodykoontz","/critics/bill-goodykoontz","fresh",True,False,False,True,"/critics/source/642","Arizona Republic","https://www.azcentral.com/story/entertainment/movies/billgoodykoontz/2018/06/11/incredibles-2-movie-review-pixar-disney/689123002/","It's good - funny, smart and contemporary. By definition it can't be as groundbreaking as the first film, but never does it feel like a cash grab.",2483852,"POSITIVE","4/5","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Danielle Solzman","/critics/danielle-solzman","fresh",True,False,False,False,"/critics/source/2921","Solzy at the Movies","http://www.solzyatthemovies.com/2018/06/11/the-incredibles-2-may-be-the-best-pixar-sequel/","...The Incredibles 2 may just be the best Pixar sequel ever.",2483863,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Molly Freeman","/critics/molly-freeman","rotten",False,True,False,False,"/critics/source/1647","Screen Rant","https://screenrant.com/incredibles-2-movie-reviews/","Incredibles 2 captures most of the fun of Pixar's The Incredibles, but feels somewhat outdated in the modern Hollywood landscape of superhero movies.",2483871,"NEGATIVE","2.5/5","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Peter Canavese","/critics/peter-canavese","fresh",True,False,False,False,"/critics/source/1601","Groucho Reviews","http://www.grouchoreviews.com/reviews/5114","Plays it safe...another issue of the Incredibles comic book, another big-scale adventure with full-throttle action sequences, a bit of mystery, and career complications testing the structural integrity of this nuclear family of superheroes.",2483876,"POSITIVE","3/4","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Alissa Wilkinson","/critics/alissa-wilkinson","fresh",True,False,False,True,"/critics/source/2588","Vox","https://www.vox.com/summer-movies/2018/6/11/17446668/incredibles-2-review-pixar-jack-jack","It seems so weird to say: While writer-director Brad Bird's Incredibles 2 is undeniably a good time at the movies for the whole family, it's the rare superhero movie that may have too many ideas knocking around in its noggin.",2483885,"POSITIVE","3.5/5","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Robert Kojder","/critics/robert-kojder","fresh",True,False,False,False,"/critics/source/2936","Flickering Myth","https://www.flickeringmyth.com/2018/06/movie-review-incredibles-2-2018/","While children and adults will both be entertained alike, there is a great humanist message in the film that never veers too far into an aggressively blunt political allegory, but one that simply draws thoughtful parallels to current events",2483886,"POSITIVE","4/5","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-11","Ashley Menzel","/critics/ashley-menzel","fresh",True,False,False,False,"/critics/source/2789","We Live Entertainment","https://weliveentertainment.com/welivefilm/incredibles-2-review-superhero-film-kids/","Incredibles 2 feels a bit late to the game, but will still delight audiences in the themes and family togetherness it promotes.",2483903,"POSITIVE","6.5/10","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Matthew Pejkovic","/critics/matthew-pejkovic","fresh",True,False,False,False,"/critics/source/510","Matt's Movie Reviews","http://www.mattsmoviereviews.net/movie-critic-reviews/incredibles-2.html","It is indeed impressive that in this day of superhero movie galore, Bird still brings a great sense of wonder, visual aplomb and cut-with-a-knife tension to scenes of action-adventure that pop with style and bristle with vitality.",2483933,"POSITIVE","4/5","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Eric Eisenberg","/critics/eric-eisenberg","fresh",True,False,False,False,"/critics/source/1108","CinemaBlend","https://www.cinemablend.com/reviews/2433450/incredibles-2-review","Prior to this, Brad Bird made what can unequivocally be called two of Pixar's best movies. Now that statement can be updated to say that he's made three of Pixar's best.",2483934,"POSITIVE","4.5/5","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Kevin A. Ranson","/critics/kevin-a-ranson","fresh",True,False,False,False,"/critics/source/983","MovieCrypt.com","https://moviecrypt.com/2018/06/11/review-the-incredibles-2-in-brad-bird-we-trust/","... touches on exceptionalism but detours into a clever critique on a society reliant upon rescuers... worth our wait, even it feels a bit overstuffed. After fifteen years: still incredible.",2483937,"POSITIVE","4/4","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Louise Keller","/critics/louise-keller","fresh",True,False,False,False,"/critics/source/462","Urban Cinefile","http://www.urbancinefile.com.au/home/view.asp?a=24177&s=Reviews","I chuckled and giggled throughout this delighful film, whose smart script relies on character and whose joie de vivre shines through every Incredibles moment.",2483939,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Travis Johnson","/critics/travis-johnson","fresh",True,False,False,False,"/critics/source/1014","FILMINK (Australia)","https://www.filmink.com.au/reviews/the-incredibles-2/","...while briskly and breezily enjoyable, The Incredibles 2 lacks the poppy freshness of its predecessor.",2483942,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Scott Tobias","/critics/scott-tobias","fresh",True,False,False,True,"/critics/source/205","Guardian","https://www.theguardian.com/film/2018/jun/12/the-incredibles-2-review-pixar-brad-bird","Bird seizes on a key insight: healthy families can reconstitute themselves and come out better for it. Healthy sequels can, too.",2483945,"POSITIVE","4/5","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Neil Pond","/critics/neil-pond","fresh",True,False,False,False,"/critics/source/2603","Parade Magazine","https://parade.com/677337/npond/review-superior-superhero-movie-incredibles-2-was-worth-the-wait/","A deliciously detailed, multilayered, multi-textured, multigenerational tale brimming with espionage satire, cinema savvy and pop-culture wit.",2483946,"POSITIVE","4/5","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Sara Stewart","/critics/sara-stewart","fresh",True,False,False,True,"/critics/source/336","New York Post","https://nypost.com/2018/06/12/super-mom-gets-her-moment-in-fun-incredibles-2/","I'm holding out hope for an ""Incredibles 3"" where Violet and Elastigirl team up against a baddie who goes by The Patriarchy.",2483950,"POSITIVE","3/4","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Oliver Jones","/critics/oliver-jones","fresh",True,False,False,True,"/critics/source/335","Observer","http://observer.com/2018/06/pixar-incredibles-2-is-a-rare-sequel-movie-review/","Incredibles 2 is a reminder of what a collective joy it can be when a filmmaker with a singular vision and purpose makes a film of boundless scope and budget.",2483960,"POSITIVE","3.5/4","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Brian Orndorf","/critics/brian-orndorf","fresh",True,False,False,False,"/critics/source/2468","Blu-ray.com","http://www.blu-ray.com/Incredibles-2/538365/#Review","""Incredibles 2"" doesn't surpass the 2004 effort, but there's no reason it has to, with Bird returning to this world with care.",2483986,"POSITIVE","B+","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Nick Schager","/critics/nick-schager","fresh",True,False,False,True,"/critics/source/2345","The Daily Beast","https://www.thedailybeast.com/pixars-incredibles-2-is-an-action-packed-ode-to-parenthood?ref=wrap","It's as accurate and nuanced a portrait of parenthood and childhood that one's apt to see in a mainstream blockbuster.",2484006,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Simon Miraudo","/critics/simon-miraudo","fresh",True,False,False,False,"/critics/source/2641","Student Edge","https://studentedge.org/article/movie-review-incredibles-2-is-everything-you-hoped-for-except-in-one-important-way","As glad as I was to spend time with the Parrs in 2018, on the second go around, they are ultimately demoted to simply 'credible'.",2484007,"POSITIVE","3.5/5","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Jim Slotek","/critics/jim-slotek","fresh",True,False,False,False,"/critics/source/2876","Original Cin","https://www.original-cin.ca/posts/2018/6/12/incredibles-2-lightens-the-mood-in-a-world-gone-super-wonky","Incredibles 2 is a movie that could have been made redundant by time. Instead, it lightens the mood in a world gone super-serious.",2484008,"POSITIVE","A","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Sean P. Means","/critics/sean-p-means","fresh",True,False,False,False,"/critics/source/857","Salt Lake Tribune","https://www.sltrib.com/artsliving/movies/2018/06/11/review-incredibles-2-is-a-four-star-spectacle-as-pixars-superhero-family-shines-again/","Bird doesn't bring the tears like many Pixar films do... but he tests the Parrs' bonds repeatedly, as they take on bad guys and the struggles of parenting, and do a super job at both.",2484039,"POSITIVE","4/4","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Peter Travers","/critics/peter-travers","fresh",True,False,False,True,"/critics/source/397","Rolling Stone","https://www.rollingstone.com/movies/reviews/incredibles-2-movie-review-pixar-w521419","This follow-up is every bit the start-to-finish sensation as the original, and Brad Bird's subversive spirit is alive and thriving. Like its Oscar-winning predecessor, The Incredibles 2 doesn't ring cartoonish. It rings true.",2484051,"POSITIVE","3.5/4","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Kevin Lally","/critics/kevin-lally","fresh",True,False,False,False,"/critics/source/171","Film Journal International","http://fj.webedia.us/reviews/film-review-incredibles-2","Incredibles 2 certainly delivers the action for those who crave it, but its charm comes from the characters Bird has created and the actors who voice them.",2484061,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Katie Walsh","/critics/katie-walsh","fresh",True,False,False,True,"/critics/source/2448","Tribune News Service","","For all the slick panache Bird and his team of animators have brought to the style of ""Incredibles 2,"" they've built in the most important element of all - actual danger, which creates actual emotional investment",2484107,"POSITIVE","4/4","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Vivian Kane","/critics/vivian-kane","fresh",True,False,False,False,"/critics/source/2774","The Mary Sue","https://www.themarysue.com/incredibles-2-review/","But the core of the movie is the family dynamic, so the somewhat lackluster antagonist does little to detract from that.",2484126,"POSITIVE","4.5/5","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Perri Nemiroff","/critics/perri-nemiroff","fresh",True,False,False,True,"/critics/source/2975","Collider Video","https://www.youtube.com/watch?v=9zKCLe5NCGI","Incredibles 2 is a delight! The family dynamic is brilliant yet again, with Jack Jack being a major scene stealer. There's also more A+ work from composer Michael Giacchino.",2484130,"POSITIVE","9.5/10","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Michael Gingold","/critics/michael-gingold","fresh",True,False,False,False,"/critics/source/2409","Birth.Movies.Death.","https://birthmoviesdeath.com/2018/06/12/incredibles-2-review-the-sequel-flies-almost-as-high","Bird first and foremost aims for a rousing, funny and touching entertainment, and delivers the goods.",2484141,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","Julian Roman","/critics/julian-roman","fresh",True,False,False,False,"/critics/source/1421","MovieWeb","https://movieweb.com/incredibles-2-movie-review/","Disney and Pixar do not disappoint after a fourteen year Incredibles absence. Incredibles 2 is top notch family entertainment.",2484149,"POSITIVE","4/5","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-12","L.E.H Light","/critics/leh-light","fresh",True,False,False,False,"/critics/source/2986","Black Nerd Problems","http://blacknerdproblems.com/inside-out-pixar-knows-your-emotions-better-than-you-do/","Should you go see it? If you like Pixar movies, you'll like this one. It is beautifully rendered and rings true to a child's emotional life, and mine.",2484150,"POSITIVE","","d7243dcc-df4e-3a21-9ebc-4af39d28c02a"
"2018-06-13","Roger Moore","/critics/roger-moore","fresh",True,False,False,False,"/critics/source/2499","Movie Nation","https://rogersmovienation.com/2018/06/13/movie-review-incredibles-2-beats-comic-book-movies-at-their-own-game-again/","The most politically potent Pixar picture since ""Wall-E.""",2484261,"POSITIVE","3/4","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-13","David Kaplan","/critics/david-kaplan","fresh",True,False,False,False,"/critics/source/1623","Kaplan vs. Kaplan","https://www.kaplanvskaplan.com/new-releases/incredibles-2//","INCREDIBLES 2 never wears out its welcome. The movie features nearly non-stop laugh-out-loud humor.",2484262,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-13","Jeanne Kaplan","/critics/jeanne-kaplan","fresh",True,False,False,False,"/critics/source/1623","Kaplan vs. Kaplan","https://www.kaplanvskaplan.com/new-releases/incredibles-2//","INCREDIBLES 2 is wildly entertaining and a lot of laughs!",2484263,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-13","Luke Buckmaster","/critics/luke-buckmaster","fresh",True,False,False,False,"/critics/source/2339","Flicks (AU, NZ, UK)","https://www.flicks.co.nz/reviews/incredibles-2-review-freshest-and-sassiest-superhero-blockbuster-of-the-year/","Infinity War is Screenslaver, advocating the hypnotic allure of empty spectacle. Incredibles 2 is the Winston Deavor character, believing in the power of branding but also the value of inspirational narratives.",2484288,"POSITIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-13","A.A. Dowd","/critics/aa-dowd","fresh",True,False,False,True,"/critics/source/833","AV Club","https://film.avclub.com/brad-bird-triumphantly-returns-to-animation-pixar-and-1826772007","A sparkling contraption of an animated comedy, funny and often wondrous in its midcentury-modern vision of an alternate America frozen in the amber of a bygone idealism.",2484313,"POSITIVE","B+","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-13","Danny Minton","/critics/danny-minton","fresh",True,False,False,False,"/critics/source/949","Houston Community Newspapers","http://crunchonthis.com/2018/06/popcorn-perspectives-week-of-june-11-2018/","Pixar here does a perfect job of juggling story, thrills and laughs in a way that keeps you majorly engaged and entertained for two straight hours.",2484319,"POSITIVE","A","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-13","James Berardinelli","/critics/james-berardinelli","fresh",True,False,False,False,"/critics/source/387","ReelViews","http://www.reelviews.net/reelviews/incredibles-2","It's good, fun family entertainment but it's not incredible.",2484322,"POSITIVE","3/4","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-13","Dann Gire","/critics/dann-gire","fresh",True,False,False,False,"/critics/source/1961","Chicago Daily Herald","http://www.dailyherald.com/entlife/20180612/engaging-witty-incredibles-2-cant-quite-outdo-the-first-super-film","Incredibles 2 may be engaging, smart and witty, but to say it's as impressive as the original? That's a stretch.",2484375,"POSITIVE","3/4","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-13","Adam Graham","/critics/adam-graham","fresh",True,False,False,True,"/critics/source/122","Detroit News","https://www.detroitnews.com/story/entertainment/movies/2018/06/13/movie-review-incredibles-2-thrilling-superhero-adventure/692106002/","The Incredibles 2 makes its mark as a thrilling family adventure that can go pound-for-pound with any superhero movie, live action or otherwise.",2484376,"POSITIVE","B+","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-13","Richard Roeper","/critics/richard-roeper","fresh",True,False,False,True,"/critics/source/67","Chicago Sun-Times","https://chicago.suntimes.com/entertainment/the-incredibles-2-succeeds-but-lacks-the-superpowers-of-the-first/","It's a solid double and that's just fine, but I'll admit to a feeling of mild disappointment it wasn't a grand slam, given the greatness of the first adventure and the grand and creative mind of Mr. Bird.",2484378,"POSITIVE","3/4","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-13","Kristen Lopez","/critics/kristen-lopez","rotten",False,True,False,True,"/critics/source/2922","Culturess","https://culturess.com/2018/06/12/incredibles-2-is-less-than-incredible/","Incredibles 2 is a solid outing from Pixar, but after fourteen years of waiting, it should more than live up to its title.",2484379,"NEGATIVE","","487e9820-001e-3da7-b47b-37003a7d7bc9"
"2018-06-13","Joe Gross","/critics/joe-gross","fresh",True,False,False,False,"/critics/source/670","Austin American-Statesman","https://www.mystatesman.com/entertainment/movies/incredibles-incredible-looking-thematically-confusing/A1oQGIQzWrUIGAPyattEAJ/","It is the rare animated feature, and the rarer superhero movie, that will leave the audience thinking, ""That was a lot of fun, but I wish there was more of the raccoon.""",2484406,"POSITIVE","B+","487e9820-001e-3da7-b47b-37003a7d7bc9"
